x,x_ave,y,y_ave,z,z_ave
-2.9223627633712326,-2.906294116873644,4.6362119723311395,4.592990687012769,14.277096671934512,14.229148969620642
-2.9223627633712326,-2.9062750526042005,4.6362119723311395,4.592967863589109,14.277096671934512,14.229049834364718
-2.9223627633712326,-2.9062519883229707,4.6362119723311395,4.592940320519844,14.277096671934512,14.22892991834258
-2.9223627633712326,-2.906224572580702,4.6362119723311395,4.592907670485807,14.277096671934512,14.228787403357524
-2.9223627633712326,-2.906192451191829,4.6362119723311395,4.592869529488421,14.277096671934512,14.22862045877467
-2.9223627633712326,-2.906155269112719,4.6362119723311395,4.592825519647007,14.277096671934512,14.228427251415857
-2.9223627633712326,-2.9061126723555137,4.6362119723311395,4.592775272025553,14.277096671934512,14.228205955630155
-2.9223627633712326,-2.906064309921306,4.6362119723311395,4.592718429463933,14.277096671934512,14.227954763453052
-2.9223627633712326,-2.9060098357361235,4.6362119723311395,4.592654649388291,14.277096671934512,14.227671894766049
-2.9196414922651335,-2.905950189042614,4.627365934605837,4.592585156795689,14.274788296216954,14.227362261089306
-2.9196414922651335,-2.905885301849798,4.627365934605837,4.592509959905931,14.274788296216954,14.227025532775455
-2.9196414922651335,-2.905815133417066,4.627365934605837,4.592429107314149,14.274788296216954,14.226661523650089
-2.9196414922651335,-2.905739671023458,4.627365934605837,4.592342688787292,14.274788296216954,14.226270194893427
-2.915358539978274,-2.9056589305001213,4.617420074601884,4.592250835700886,14.270812775816148,14.22585165765824
-2.915358539978274,-2.9055729565199457,4.617420074601884,4.592153721107995,14.270812775816148,14.225406174391928
-2.9108865474676704,-2.9054818226410974,4.606839648240552,4.59205155943645,14.26595185494042,14.22493415884494
-2.9108865474676704,-2.905385631103897,4.606839648240552,4.591944605814505,14.26595185494042,14.224436174762216
-2.9108865474676704,-2.9052844266480062,4.606839648240552,4.591833049729543,14.26595185494042,14.223912486675886
-2.9108865474676704,-2.9051782643429482,4.606839648240552,4.591717098126506,14.26595185494042,14.22336341301841
-2.9108865474676704,-2.9050672080128406,4.606839648240552,4.5915969730364,14.26595185494042,14.222789317622063
-2.9079810175912177,-2.9049513285840463,4.59752358432304,4.591472909082728,14.259514691484423,14.222190600793732
-2.9079810175912177,-2.904830702379014,4.59752358432304,4.591345150899301,14.259514691484423,14.221567690086896
-2.9079810175912177,-2.9047054093803175,4.59752358432304,4.591213950494028,14.259514691484423,14.22092103089672
-2.9079810175912177,-2.9045755314893,4.59752358432304,4.591079564593943,14.259514691484423,14.220251077006205
-2.9079810175912177,-2.904441150803838,4.59752358432304,4.590942252006789,14.259514691484423,14.219558281212015
-2.906730800773063,-2.9043023536889416,4.590901213001588,4.590802278187116,14.251700276689586,14.218843116132915
-2.906730800773063,-2.9041592302936947,4.590901213001588,4.590659914115146,14.251700276689586,14.21810607125144
-2.906730800773063,-2.904011874171206,4.590901213001588,4.590515435297496,14.251700276689586,14.21734765047125
-2.906730800773063,-2.9038603820085824,4.590901213001588,4.5903691209007365,14.251700276689586,14.216568370226854
-2.906431783033833,-2.903704853471884,4.58662988817464,4.590221253025945,14.244053284801524,14.215768758171826
-2.906431783033833,-2.9035453911689073,4.58662988817464,4.590072116129538,14.244053284801524,14.214949352460572
-2.906431783033833,-2.9033821007304814,4.58662988817464,4.58992199659263,14.244053284801524,14.214110701627337
-2.906431783033833,-2.9032150910087893,4.58662988817464,4.589771182438182,14.244053284801524,14.213253365054989
-2.9064807125017764,-2.9030444740035195,4.584095688726141,4.58961996270635,14.236808025855275,14.212377912002705
-2.9064807125017764,-2.902870364821731,4.584095688726141,4.589468626875842,14.236808025855275,14.2114849207896
-2.9064807125017764,-2.9026928816648883,4.584095688726141,4.589317464324384,14.236808025855275,14.210574978100636
-2.9064807125017764,-2.9025121458359213,4.584095688726141,4.589166763820576,14.236808025855275,14.20964867837825
-2.9064807125017764,-2.9023282817587845,4.584095688726141,4.5890168130387945,14.236808025855275,14.208706623260978
-2.9064807125017764,-2.9021414170026905,4.584095688726141,4.5888678980884485,14.236808025855275,14.207749421029266
-2.9060657095627307,-2.9019516823031726,4.582315577385943,4.588720303048813,14.228343885645554,14.206777686018246
-2.9060657095627307,-2.901759211572215,4.582315577385943,4.588574309500723,14.228343885645554,14.205792037958117
-2.9060657095627307,-2.9015641419158498,4.582315577385943,4.588430196079883,14.228343885645554,14.20479310133943
-2.9060657095627307,-2.901366613657067,4.582315577385943,4.588288238050124,14.228343885645554,14.203781504793225
-2.9060657095627307,-2.9011667703622828,4.582315577385943,4.588148706895476,14.228343885645554,14.202757880478346
-2.9060657095627307,-2.900964758870084,4.582315577385943,4.588011869930455,14.228343885645554,14.20172286347066
-2.904815611961758,-2.9007607293214313,4.579390523674347,4.5878779899285345,14.21807640399307,14.200677091151586
-2.904815611961758,-2.9005548351910266,4.579390523674347,4.587747324769385,14.21807640399307,14.199621202596058
-2.904815611961758,-2.900347233320052,4.579390523674347,4.587620127106106,14.21807640399307,14.198555837962891
-2.904815611961758,-2.9001380839509725,4.579390523674347,4.587496644054223,14.21807640399307,14.197481637893096
-2.904815611961758,-2.8999275507638624,4.579390523674347,4.587377116902573,14.21807640399307,14.19639924291533
-2.9028844982543305,-2.8997158009138055,4.575700223065876,4.587261780846306,14.207353360545556,14.195309292858276
-2.9028844982543305,-2.8995030050690267,4.575700223065876,4.587150864742265,14.207353360545556,14.1942124262704
-2.9028844982543305,-2.8992893374494573,4.575700223065876,4.587044590887081,14.207353360545556,14.193109279847846
-2.9028844982543305,-2.899074975865484,4.575700223065876,4.58694317481825,14.207353360545556,14.192000487871537
-2.9028844982543305,-2.8988601017566027,4.575700223065876,4.586846825138429,14.207353360545556,14.190886681654513
-2.9028844982543305,-2.8986449002296544,4.575700223065876,4.586755743363061,14.207353360545556,14.189768489000397
-2.9028844982543305,-2.8984295600962713,4.575700223065876,4.586670123791298,14.207353360545556,14.188646533673596
-2.9028844982543305,-2.8982142739091206,4.575700223065876,4.586590153400098,14.207353360545556,14.187521434881813
-2.9028844982543305,-2.8979992379965807,4.575700223065876,4.586516011761393,14.207353360545556,14.186393806771644
-2.9028844982543305,-2.8977846524954383,4.575700223065876,4.586447870982066,14.207353360545556,14.185264257937904
-2.9028844982543305,-2.897570721381208,4.575700223065876,4.586385895666479,14.207353360545556,14.18413339094736
-2.9028844982543305,-2.897357652495651,4.575700223065876,4.586330242901198,14.207353360545556,14.183001801877536
-2.9028844982543305,-2.897145657571053,4.575700223065876,4.586281062261438,14.207353360545556,14.181870079871084
-2.9028844982543305,-2.8969349522508296,4.575700223065876,4.586238495838774,14.207353360545556,14.180738806706355
